protein_id,element,n_residues,moran_i,note
A0A662Q1I9,6,41,0.572129378722251,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1I9,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1I9,8,41,-0.183467483448085,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1V9,7,31,-0.141095772854186,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1V9,1,31,-0.132648671920704,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1V9,6,31,0.63411817849648,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1V9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q1V9,8,31,-0.112947993616423,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q584,7,43,-0.354019407440187,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q584,1,43,0.327481550378162,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q584,6,43,0.0425762077784942,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q584,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q584,8,43,-0.183252124843415,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q601,7,39,0.434310354449793,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q601,1,39,0.0777249323070053,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q601,6,39,0.0764103967855088,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q601,16,3,-0.407971753093255,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662Q601,8,39,-0.238372716632074,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QA52,7,46,0.299534584933205,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QA52,1,46,-0.00586061508209112,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QA52,6,46,0.838197004714694,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QA52,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QA52,8,46,0.0128615439403656,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCF6,7,41,-0.203014737718507,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCF6,1,41,-0.244200186962085,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCF6,6,41,0.205656340949367,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCF6,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCF6,8,41,-0.434180931551985,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCK9,7,45,-0.097713311489367,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCK9,1,45,-0.0314498677642016,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCK9,6,45,0.0267500267281078,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCK9,16,3,-0.973803778033722,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QCK9,8,45,0.204230486791825,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QEP8,7,41,0.0889747176671674,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QEP8,1,41,-0.243015546949608,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QEP8,6,41,-0.252550565687402,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QEP8,8,41,-0.577168324833388,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QXS3,7,38,-0.0390266029034331,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QXS3,1,38,0.163137701353748,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QXS3,6,38,0.11135354672301,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QXS3,16,6,0.0146182721953861,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QXS3,8,38,0.131097640543001,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R080,7,25,-0.151212467030978,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R080,1,25,-0.207347850455704,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R080,6,25,0.780890355120356,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R080,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R080,8,25,-0.207959709457411,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R097,7,35,0.0168492158948329,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R097,1,35,-0.104594827359168,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R097,6,35,0.323382441423233,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R097,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R097,8,35,-0.154226873089846,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R0I2,7,41,0.320304137134402,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R0I2,1,41,-0.342183096458848,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R0I2,6,41,-0.154561591314588,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R0I2,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R0I2,8,41,0.0617660394965636,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R243,7,44,-0.0815091274428242,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R243,1,44,-0.0627979452933336,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R243,6,44,0.621610097042619,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R243,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R243,8,44,-0.324182889415749,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R2Z3,7,38,0.0435164581620733,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R2Z3,1,38,0.127053869052879,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R2Z3,6,38,-0.186238804465954,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R2Z3,8,38,-0.331809392425589,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R4C9,7,47,-0.0741157158194308,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R4C9,1,47,0.209103793137585,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R4C9,6,47,-0.344820673948293,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R4C9,16,3,-0.952577333578864,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R4C9,8,47,-0.143315151975592,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R555,7,43,0.0994811143915513,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R555,1,43,-0.13174839590561,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R555,6,43,0.080792943605203,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R555,16,3,-0.458990697350442,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R555,8,43,-0.316009976455949,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RAM6,7,48,0.140888022871675,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RAM6,1,48,0.161736115383705,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RAM6,6,48,0.540472135983468,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RAM6,16,3,-0.31583858615772,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RAM6,8,48,-0.174189691661075,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RK02,7,37,0.0185985055655785,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RK02,1,37,0.155287319801247,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RK02,6,37,0.0993949534433371,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RK02,16,7,-0.237454785353181,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RK02,8,37,-0.19647963453839,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RTJ4,7,37,-0.0891696621697585,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RTJ4,1,37,-0.179604084053873,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RTJ4,6,37,0.165820364903047,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RTJ4,8,37,-0.323833670580696,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RX65,7,34,0.0749680662224297,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RX65,1,34,-0.182905104497289,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RX65,6,34,0.613400897544241,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RX65,8,34,-0.396442339249578,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T3H2,7,44,0.058284413904313,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T3H2,1,44,0.101059849580524,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T3H2,6,44,0.436931625598737,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T3H2,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T3H2,8,44,-0.238564506476032,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T6Q3,7,38,0.553149869252443,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T6Q3,1,38,0.0577657408950893,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T6Q3,6,38,-0.123988746123739,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T6Q3,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T6Q3,8,38,0.0761756175405551,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T947,7,46,-0.117909491256429,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T947,1,46,0.0773670876125116,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T947,6,46,0.431447690416212,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T947,16,4,0.0644288156158284,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662T947,8,46,-0.120117953940218,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662UDV1,7,46,0.0299602767116014,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662UDV1,1,46,-2.41245579088837e-05,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662UDV1,6,46,-0.225242654267778,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662UDV1,16,4,0.280189412210692,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662UDV1,8,46,-0.336456996053465,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI12,7,43,-0.0372821653437092,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI12,1,43,0.285963334722534,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI12,6,43,0.0215155700791643,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI12,16,5,0.418798514533166,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI12,8,43,-0.00110526463671217,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI67,7,39,0.043438443738425,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI67,1,39,0.0976617534137276,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI67,6,39,-0.232104095746903,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI67,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LI67,8,39,-0.535307264513073,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LJ60,7,40,-0.100388764277553,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LJ60,1,40,0.417409548161794,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LJ60,6,40,0.61257281135869,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LJ60,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LJ60,8,40,-0.147646721135094,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LLL2,7,41,-0.242663880501537,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6A7LLL2,1,41,0.704240208865609,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
